state,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155
Alabama,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.041112673392700035,0.08736443095948757,0.09455914880321006,0.11305985182992509,0.1321478787622501,0.21143660601960018,0.2760422356367003,0.3171549090294003,0.3758872995904003,0.46104926590385037,0.5608943298575505,0.9044788146394007,1.2686196361176012,1.4918027202494013,1.6533167942921514,1.8618167807837014,2.0703167672752514,1.8001477706946514,1.6679998919324013,1.8530069221995515,2.393344915360752,2.355168861496102,2.622401238548652,2.954239245218303,3.2038519051025527,3.606168780445403,3.826415245049153,4.040788470596803,4.175872968887103,4.633985615262904,4.722084201104404,4.272781413312754,4.120077197854153,4.099520861157803,3.846971581745503,3.3477462619770026,3.2244082417989026,3.303696969056253,3.189168807462303,3.541563150828303,3.700140605343003,3.826415245049153,3.846971581745503,3.9438800261711537,3.5591828679966024,3.3477462619770026,3.2097251441586527,3.0599575482281023,3.1744857098220525,3.494577238379503,3.961499743339453,3.9996757972041035,4.440168726411604,4.766133494025154,5.144957413143604,5.2095630427607045,5.227182759929004,5.218372901344854,5.071541924942354,5.206626423232654,4.8571686993947045,5.039239110133804,5.0069362953252545,5.2418658575692545,4.719147581576354,4.763196874497104,4.921774329011804,5.729344699225555,5.993640456750055,5.861492577987805,6.983281237702906,7.024393911095607,7.664576968210506,7.6293375338739065,7.688069924434906,8.398731850223006,8.463337479840108,8.460400860312058,8.710013520196307,8.469210718896207,8.043400887328955,6.815893924604055,5.993640456750055,5.955464402885405,6.1404714331525545,5.773393992146304,6.325478463419705,7.550048806616555,8.566119163321858,10.154830327996908,10.76858380935936,12.04307668453306,13.772745586554512,14.242604711042512,14.456977936590162,13.11787943179936,13.203041398112811,12.92406254294806,11.552661223348709,11.00938661065946,10.40150636835311,11.115104913669258,11.329478139216908
Alaska,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.04513556014132846,0.09671905744570386,0.15475049191312615,0.21278192638054846,0.25146954935883004,0.38687622978281544,0.3675324182936746,0.5803143446742232,0.6383457791416455,0.9091591399896163,1.0639096319027423,1.2380039353050092,1.5475049191312618,1.5088172961529802,1.4894734846638393,1.431442050196417,1.431442050196417,1.179972500837587,1.0445658204136017,1.0639096319027423,1.2380039353050092,1.0832534433918832,1.3153791812615723,1.5088172961529802,1.4894734846638393,1.4507858616855578,1.3927544272181356,1.5668487306204024,1.2380039353050092,1.1412848778593054,1.1219410663701648,1.0445658204136017,1.0058781974353201,0.8124400825439124,0.8124400825439124,0.6963772136090678,0.6963772136090678,0.677033402119927,0.5416267216959416,0.4835952872285193,0.38687622978281544,0.38687622978281544,0.3095009838262523,0.3095009838262523,0.3481886068045339,0.3095009838262523,0.4835952872285193,0.46425147573937847,0.44490766425023776,0.3675324182936746,0.3095009838262523,0.32884479531539307,0.21278192638054846,0.25146954935883004,0.21278192638054846,0.19343811489140772,0.21278192638054846,0.25146954935883004,0.19343811489140772,0.21278192638054846,0.21278192638054846,0.2708133608479708,0.3095009838262523,0.3095009838262523,0.3095009838262523,0.2901571723371116,0.2708133608479708,0.23212573786968924,0.25146954935883004,0.19343811489140772,0.25146954935883004,0.2708133608479708,0.2901571723371116,0.5029390987176601,0.5222829102068008,0.6190019676525046,1.102597254881024,1.1606286893484463,1.5475049191312618,1.6635677880661064,2.0504440178489216,2.3986326246534557,2.1278192638054847,2.1665068867837665,2.1278192638054847,2.0117563948706403,1.9343811489140772,1.953724960403218,2.108475452316344,2.5920707395448632,2.456664059120878,2.282569755718611,2.108475452316344,2.1278192638054847,2.0697878293380625,1.9150373374249363,2.1471630752946256,2.340601190186033,2.282569755718611,2.4953516820991593,2.5340393050774415
Arizona,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020564793546438745,0.0020564793546438745,0.0020564793546438745,0.004112958709287749,0.008225917418575498,0.008225917418575498,0.008225917418575498,0.008225917418575498,0.014395355482507123,0.012338876127863248,0.008225917418575498,0.014395355482507123,0.014395355482507123,0.024677752255726496,0.022621272901082623,0.03907310773823362,0.07814621547646725,0.11927580256934475,0.18713962127259262,0.2776247128769231,0.44008658189378924,0.6128308476838747,0.7300501708985756,0.9007379573340172,1.1536849179552138,1.2750171998792024,1.429253151477493,1.7336120959647867,1.8426055017609118,1.8611138159527065,1.9228081965920232,2.048253437225299,2.2415624965618237,2.2621272901082623,2.399911406869402,2.389629010096183,2.3155957533290032,2.5685427139501997,2.2477319346257554,2.3114827946197156,2.2086588268875214,2.317652232683647,2.2209977030153847,1.9413165107838177,2.3073698359104275,2.2909180010732766,2.4266456384797723,2.5233001681480345,2.5870510281419943,2.6508018881359545,2.519187209438747,2.59527694556057,2.726891624257778,2.778303608123875,3.0065728164893453,3.012742254553277,3.0620977590647294,2.9469349152046727,3.2965364054941313,3.4589982745109977,3.7798090538354416,3.956666278334815,4.053320808003077,4.3247760828160695,4.234290991211739,4.077998560258804,4.446108364740057,4.77103210277379,4.524254580216525,4.267194660886041,4.1725966105724215,4.588005440210485,4.417317653775043,4.542762894408319,5.165876138865413,5.258417709824387,5.005470749203192,4.91498565759886,4.571553605373333,4.413204695065755,4.065659684130941,4.3247760828160695,4.460503720222564,4.1026763125145305,3.8785200628583483,4.003965303491625,4.43171300925755,4.986962435011396,5.996693798141539,6.940617821923078,6.868641044510542,8.201239666319772,9.217140467513847,8.951854630764789,10.516835419648775,11.477211278267466,13.986116090932992,13.38973707808627,12.649404510414474,14.730561617314077,14.71616626183157,15.732067063025642,16.14130645459977,16.84667887324262,17.704230764129118,19.16021814721698,19.81212210263909,21.724647902457892,24.967715844731284,29.294548406901995,32.20652317307773,31.811679136986097,35.44959111535111,33.88255384711248
Arkansas,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.055728853714322533,0.050155968342890274,0.053499699565749625,0.0835932805714838,0.10031193668578055,0.10031193668578055,0.128972490024575,0.26272173893894907,0.4346850589717157,0.4872294067595055,0.6830765212412675,0.8550398412740342,0.9457982601802166,1.170305928000773,1.1941897224497684,1.2753946235763527,1.165529169110974,1.1846362046701704,1.3231622124743434,1.227627034678362,1.3088319358049463,1.423474149160124,1.5715536747438952,1.4043671136009277,1.6479818169806804,1.7339634769970638,1.7817310658950545,1.882043002580835,1.948917627038022,2.192532330417775,1.7912845836746527,1.686195888099073,2.2832907493239576,2.0110154926054102,2.16387177707898,1.996685215936013,2.2307464015361673,2.3740491682301395,1.4616882202785166,2.259406954874962,3.166991143936786,3.687657862924885,4.318190036378363,4.934391933162444,5.388184027693355,4.920061656493046,3.8548444240678528,3.510917784002319,2.904269404997837,2.249853437095364,1.9154803148094284,1.7721775481154565,1.7291867181072649,1.6336515403112832,1.5190093269561054,1.5763304336336945,1.8342754136828443,1.7912845836746527,1.5094558091765073,2.593780077160897,2.4743611049159204,2.6415476660588877,2.589003318271098,2.956813752785627,3.420159365096137,2.703645531626276,3.420159365096137,3.1001165194795988,3.281633357291964,3.04279541280201,4.7528750953500785,4.939168692052243,4.853187032035859,5.297425608787172,5.283095332117775,5.6222452132935095,3.9121655307454413,4.423278731953942,4.786312407578672,5.211443948770789,5.8467528811140665,6.03304647781623,7.360985449180372,7.303664342502784,7.872098650388873,7.8243310614908825,8.827450428348689,9.472312878471563,9.180930586193819,9.615615645165535,9.2812425228796,10.341682996414995,11.683952244448534,12.749169476873726,13.188631294735242,13.55166497035997,13.484790345902784,13.327157302539415,11.373462916611595,12.11386054453045,12.615420227959353,12.629750504628753,13.814386709298923,14.674203309462754,16.465487893137407
California,0,0,0,0,0.0,0.0008514531069012997,0.0006385898301759749,0.00051087186414078,0.00042572655345064986,0.00036490847438627136,0.0007298169487725427,0.00036490847438627136,0.0014596338975450855,0.0014596338975450855,0.0014596338975450855,0.0014596338975450855,0.0010947254231588141,0.0010947254231588141,0.0,0.0,0.00036490847438627136,0.00036490847438627136,0.00036490847438627136,0.00036490847438627136,0.00036490847438627136,0.00036490847438627136,0.0,0.0,0.0,0.0,0.00036490847438627136,0.0007298169487725427,0.0007298169487725427,0.0007298169487725427,0.0014596338975450855,0.0014596338975450855,0.006568352538952885,0.006203444064566613,0.006568352538952885,0.006933261013339156,0.00802798643649797,0.009852528808429328,0.006933261013339156,0.01058234575720187,0.014596338975450856,0.019340149142472386,0.024448867783880182,0.02700322710458408,0.046343376247056464,0.04524865082389765,0.049262644042146635,0.062399349120052405,0.0802798643649797,0.098160379609907,0.11166199316219905,0.149247566023985,0.19340149142472382,0.23390633208159994,0.27258663036654474,0.32914744389641676,0.38899243369576525,0.46087940314986076,0.5502819793744972,0.6389547386503611,0.7721463318013503,1.0133508333706758,1.2297415586817346,1.355270073870612,1.4691215178791284,1.7431677821432185,1.9701408532114792,2.1004131785673783,2.290165585248239,2.5558189546014445,2.747760812128624,2.7933743714269075,2.8105250697230617,2.8185530561595598,2.865626249355389,2.7813323917721604,2.7623571511040743,2.680252744367163,2.568590751204964,2.4791881749803277,2.4503604055038126,2.5237070088554527,2.472619822441375,2.5459664257930155,2.7390030087433526,2.630990100325017,2.9572182764263437,3.188205340712853,3.4414518219369254,3.698712296379247,3.8457704115569142,4.030779008070754,3.586685394742661,3.4170029541530456,3.2830815440532835,3.419192404999363,3.321396933863842,3.5498296388296477,3.6717090692746623,3.599457191346181,3.562601435433167,3.628649869297083,3.7647607302431623,3.7085648251876764,3.9640007572580664,4.288404390987462,4.275997502858328,3.8921137878039707,3.7815465200649303,3.918022289485396,3.76986944888457,3.718782262470492,3.9709340182714055,3.959986764039817,3.9384571640510275,3.927509909819439,4.078946926689742,4.186594926633692,4.330733774016268,4.542745597634692,4.670828472144274,4.756946872099434,5.035736946530545,4.884664838134629,4.842335455105821,5.191917773567869,5.603899441149969,5.87393171219581,5.735631400403414,5.914071644378301,5.961144837574129,5.792557122407672,5.988148064678714,5.85057756983509,5.967713190113082,5.913706735903914,6.144328891716038,6.2844537458803655,6.276060850969482,6.61870990841819,6.727817542259685,6.811381582894141,6.72051937277196,6.930341745544067,7.17847950812673,7.243433216567488,7.447417053749413,7.991860497533731,8.44580663967025,9.30115210363167,10.092638584575495,10.492578272502847
Colorado,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.036158904645533355,0.027119178484150016,0.02169534278732001,0.030132420537944463,0.03874168354878574,0.08264892490407623,0.10589393503334767,0.18079452322766676,0.2453639958089763,0.32026458400329544,0.3719201620683431,0.384834056584605,0.4313240768431479,0.5165557806504765,0.6741052937488718,0.8755620482025576,1.1105949283985244,1.3895350499497818,1.7976141166636583,2.0868853538279253,2.7584078686735447,3.254301418098002,3.7966849877810023,4.116949571784297,4.432048597981088,4.917611031792537,4.943438820825061,5.147478354181998,5.478074053798303,5.8344975424471315,5.997212613352032,5.635623566896698,5.379928455474712,4.9770149465673414,5.217213384569812,5.0002599566966115,5.0183394090193785,5.503901842830827,5.84224587915689,5.904232572834946,5.3670145609584505,5.591716325541408,5.563305757605631,5.501319063927575,5.266286183731608,5.591716325541408,5.596881883347912,5.689861923864998,5.720855270704027,7.288602064978224,8.360455309827962,8.610984863443443,8.670388778218248,8.680719893831258,8.827938291316643,7.624363322401034,6.958006365361918,6.916681902909881,7.032906953556237,6.6119139923261,6.653238454778137,6.490523383873237,6.722973485165951,6.717807927359447,7.0768141949115275,7.221449813493661,6.552510077551294,6.154762126450427,5.6252924512836895,5.408339023410489,5.010591072309622,5.188802816634036,5.465160159282041,5.3489351086356836,5.196551153343794,5.051915534761661,5.046749976955156,4.783306528823411,5.22496172127957,5.077743323794183,4.654167583660794,4.607677563402251,4.168605149849346,4.287412979398955,4.313240768431479,5.020922187922631,5.444497928056022,5.191385595537289,5.162975027601512,4.984763283277098,4.504366407272155,3.918075596233864,3.7966849877810023,3.6778771582313925,3.6029765700370735,3.3240364484858165,2.9392023919012114,2.662845049253206,2.513043872864568,2.621520586801168,2.4433088424767537,2.4562227369930154,2.435560505766997,2.6499311547369446,2.7868184366093205,3.0218513168052876,3.148407483064654,3.202645840032954,3.2594669759045067,3.148407483064654,3.2362219657752354
Connecticut,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.009307076952401374,0.006980307714301031,0.01116849234288165,0.02326769238100344,0.03988747265314875,0.07578619804098262,0.09572993436755699,0.15556114334728013,0.2592685722454669,0.35898725387833874,0.5903345952666015,0.6940420241647883,0.7857832112670303,1.1407817178800541,1.3840953010642616,2.082126072494365,2.8559430419654506,3.2627952630275674,4.259982079356287,4.774530476581905,6.294243184666873,7.790023409159951,8.986647588754412,10.151361790226357,10.103496823042578,13.52584197668274,13.095057272028734,12.381071511537371,15.069487168359597,16.84846844869003,19.772220194165836,19.421210434818125,20.98878811008687,23.274340293112292,20.45828472379999,22.336984685763298,20.773395757759868,19.828062655880245,21.32384288037332,21.136371758903522,21.997941168211536,18.27245122240744,23.23844156772446,22.356928422089872,26.26590074209845,25.093209046095875,25.41230882732107,26.40550689638447,21.75462758502733,22.48456833457995,15.328755740605065,14.626736221909647,15.073475915624913,16.680941063546808,16.026786512035166,13.122978502885939,14.602803738317757,15.372631960523528,13.142922239212513,12.046016741250922,12.460846456843669,14.74639863986909,14.283703957092568,12.540621402149966,13.314438371621051,12.249442851781982,12.177645401006314,12.369105269741427,12.56056513847654,14.574882507460552,15.089430904686171,14.25977147350068,14.172019033663751,12.456857709578355,11.714950718229789,10.382709131614618,9.381533568020586,9.74450956916424,9.118276248509803,8.29659431185494,7.654406002139246,6.940420241647883,6.198513250299316,5.297056368338153,5.731829820257476,6.7449716256474535,6.110760810462389,5.89137971087007,5.73581856752279,6.449804328014153,4.898181641806666,4.439475706295456,4.339757024662584,4.419531969968881,3.9927360125801896,3.4741988680892564,4.092454694213062,3.972792276253615,4.212117112172508,3.9967247598455047,3.8611073528247983,2.995549196251471,2.2456647103722744,2.5009445353524264,2.074148577963735,1.7271275658813408,1.874711214697991,1.886677456493936
Delaware,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.10531914333408812,0.07898935750056608,0.06319148600045288,0.10531914333408812,0.10531914333408812,0.22568387857304598,0.33100302190713404,0.391185389526613,0.5265957166704406,0.5717324923850498,0.7221884114337471,1.068237025245751,1.173556168579839,1.339057679533406,1.564741558106452,1.8054710285843678,2.3772035209694176,2.181610826206111,2.407294704779157,3.0091183809739466,3.3852581785956897,3.4303949543102985,3.5507596895492566,5.431458677657973,6.15364708909172,6.981154643859556,8.42553146672705,10.877962947220816,11.419604255796127,11.028418866269513,12.126747075325003,12.668388383900314,12.532978056756486,12.186929442944482,12.111701483420134,11.26914833674743,12.698479567710052,13.736625409146063,11.690424910083781,12.32233977008831,13.796807776765544,16.92629089297845,14.819908026296687,13.601215082002238,15.61732439725478,19.393767965377084,18.521123634894643,20.68768886919588,20.266412295859528,19.438904741091694,20.19118433633518,15.10577427248921,15.737689132493738,10.727507028172118,10.772643803886728,15.707597948684,15.361549334871995,16.14392011392522,16.083737746305744,17.43784101774402,17.96443673441446,14.488905004389553,15.241184599633039,16.73069819821514,16.489968727737228,16.550151095356703,16.62537905488105,16.971427668693057,16.32446721678366,14.60926973962851,15.241184599633039,14.774771250582075,15.346503742967128,14.142856390577546,13.962309287719112,13.119756141046405,10.68237025245751,9.659270002926368,8.214893180058873,9.222947837685144,8.019300485295567,8.109574036724785,8.861853631968271,8.139665220534525,7.673251871483564,5.281002758609276,5.220820390989797,5.0703644719411,4.318084876697613,4.634042306699877,4.664133490509617,5.010182104321621,4.934954144797271,4.318084876697613,4.393312836221962,4.814589409558314,5.220820390989797,5.085410063845969,4.904862960987533,5.7474161076602375,6.274011824330678,6.544832478618334,6.274011824330678,6.0633735376625015,5.8677808428991955
District of Columbia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.10956934863213626,0.087655478905709,0.21913869726427251,0.18783316908366215,0.18783316908366215,0.3130552818061036,0.27131457756528976,0.3756663381673243,0.43827739452854503,0.5426291551305795,0.6052402114918003,1.1478693666223798,1.2522211272244144,1.5861467611509248,1.7739799302345869,2.1079055641610975,3.0053307053385945,3.339256339265105,3.9653669028773115,4.299292536803822,4.71669957921196,5.509772959787423,6.511549861566954,7.408975002744452,8.055955918477066,9.454269510544327,11.687397187427868,12.459600215882924,12.563951976484956,13.043970075254316,16.424967118760236,15.98668972423169,15.819726907268436,16.278874653917388,16.237133949676572,15.527541977582738,12.897877610411468,14.066617329154255,14.400542963080763,14.56750578004402,16.50844852724186,17.489355076900985,18.1363359926336,18.804187260486625,17.865021415068313,18.470261626560113,17.990243527790753,18.908539021088654,19.075501838051913,16.571059583603084,16.44583747088064,15.548412329703146,16.59192993572349,20.014667683470222,19.952056627109002,23.458275783337363,24.54353409359852,25.378348178414797,23.75046071302306,20.786870711925275,22.999128036688408,22.6652024027619,22.999128036688408,22.268665712474167,21.371240571296667,19.40942747197842,17.468484724780577,16.049300780592908,16.070171132713316,15.318838456378668,16.38322641451942,17.73979930234587,17.00933697813163,19.138112894413133,17.760669654466277,17.59370683750302,17.5310957811418,16.50844852724186,16.341485710278608,12.897877610411468,12.501340920123734,11.937841412872748,12.66830373708699,12.021322821354378,10.915194158972811,10.017769017795315,10.93606451109322,12.146544934076818,10.059509722036129,9.767324792350433,9.91341725719328,10.497787116564675,9.558621271146363,8.70293683420968,8.139437326958694,8.035085566356658,7.868122749393403,7.88899310151381,6.782864439132244,5.864568945834341,5.384550847064981,5.196717677981319,5.071495565258878,4.528866410128298,4.612347818609926,5.0088845088976575,5.154976973740506,4.695829227091554
Florida,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0012137018786017514,0.0009709615028814011,0.0016182691714690016,0.0034677196531478615,0.006935439306295723,0.007628983236925293,0.007628983236925293,0.013870878612591446,0.015257966473850587,0.027048213294553317,0.04022554797651519,0.03953200404588561,0.06588667340980936,0.08183818381428952,0.12761208323584128,0.19419230057628023,0.2524499907491643,0.34261070173100866,0.45427127456236976,0.5957542364108025,0.7018664577971271,0.7913336248483419,1.061815757793875,1.3267495392943716,1.688085927152379,2.1069864612526406,2.5799834219420084,2.931610194771202,3.312365812686837,3.667460305169178,4.0239418855127775,4.315230336377198,4.573922222502029,4.610680050825396,4.771582242731457,4.836775372210637,4.6398088959118375,4.548954640999364,4.454632666433742,4.602357523657841,4.323552863544752,4.349907532908677,4.1127155086333635,3.958055212102969,3.725717995342062,3.9996678479407426,3.903958785513862,3.672315112683585,3.765943543318577,3.7000568699087677,3.4462197912983443,3.394897540431756,3.4961549543036736,3.1382862860988143,3.100141369914188,2.960739039857644,3.146608813266369,2.458613234081833,2.190211732928189,2.697192346218406,2.7290953670273663,2.7325630866805146,2.809546462980397,2.944787529453164,2.989867884944086,2.843530115581246,2.5910801248320814,2.7207728398598117,2.5654189993987875,2.4572261462205742,2.7193857519985523,2.4787260080700912,2.781804705755214,2.86919124101454,2.9232876676036468,3.1944633444798094,3.134125022515037,3.1500765329195173,2.955190688412607,3.146608813266369,3.2180438381212153,3.147995901127628,3.068931893035857,3.330397954883206,3.317914164131874,2.7457404213624765,2.6590474300337794,3.0307869768512306,3.1604796918789604,3.0633835415908206,3.172963482630293,3.3380269381201306,3.799927195919426,3.9434907895597475,4.205650395337726,4.573922222502029,4.929710258915,5.17175709070472,5.018483882035585,4.985193773365365,5.257756538102787,5.696076302260676,6.667731349072707,7.395952476233758,7.8550785583105345,8.83436258835949,9.46687465309366,10.371949482565253,11.232637500476551,12.642612311446472,13.846604575019409,13.945781357099438,14.41461705420503,16.01254227037556
